game_id,roster,game_type
2023020447,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;TONY DEANGELO;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;ANTTI RAANTA;PYOTR KOCHETKOV",away
2023020503,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;PYOTR KOCHETKOV;YANIV PERETS",away
2023020535,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;ANTTI RAANTA;PYOTR KOCHETKOV",away
2023020561,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;ANTTI RAANTA;PYOTR KOCHETKOV",away
2023020575,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;BRENDAN LEMIEUX;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;ANTTI RAANTA;PYOTR KOCHETKOV",away
2023020603,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;SETH JARVIS;BRENDAN LEMIEUX;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JACCOB SLAVIN;BRADY SKJEI;TONY DEANGELO;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;VASILY PONOMAREV;ANTTI RAANTA;PYOTR KOCHETKOV",away
2023020741,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;BRENDAN LEMIEUX;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;ANTTI RAANTA;SPENCER MARTIN",away
2023020830,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;SPENCER MARTIN;PYOTR KOCHETKOV",away
2023020849,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;SPENCER MARTIN;PYOTR KOCHETKOV",away
2023020862,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;SPENCER MARTIN;PYOTR KOCHETKOV",away
2023020918,"DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;TONY DEANGELO;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;SPENCER MARTIN;PYOTR KOCHETKOV",away
2023020932,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;SPENCER MARTIN;PYOTR KOCHETKOV",away
2023020942,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;MICHAEL BUNTING;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;SPENCER MARTIN;PYOTR KOCHETKOV",away
2023021011,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;JACK DRURY;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;ANDREI SVECHNIKOV;JORDAN MARTINOOK;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;TEUVO TERAVAINEN;MARTIN NECAS;EVGENY KUZNETSOV;SPENCER MARTIN;PYOTR KOCHETKOV",away
2023021067,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;BRENDAN LEMIEUX;ANDREI SVECHNIKOV;JORDAN MARTINOOK;JAKE GUENTZEL;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;MARTIN NECAS;EVGENY KUZNETSOV;SPENCER MARTIN;PYOTR KOCHETKOV",away
2023021077,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;BRENDAN LEMIEUX;ANDREI SVECHNIKOV;JORDAN MARTINOOK;JAKE GUENTZEL;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;MARTIN NECAS;EVGENY KUZNETSOV;FREDERIK ANDERSEN;SPENCER MARTIN",away
2023021087,"JALEN CHATFIELD;DMITRY ORLOV;BRENT BURNS;JORDAN STAAL;SEBASTIAN AHO;BRETT PESCE;STEFAN NOESEN;SETH JARVIS;BRENDAN LEMIEUX;ANDREI SVECHNIKOV;JORDAN MARTINOOK;JAKE GUENTZEL;JESPER FAST;JACCOB SLAVIN;BRADY SKJEI;JESPERI KOTKANIEMI;MARTIN NECAS;EVGENY KUZNETSOV;SPENCER MARTIN;PYOTR KOCHETKOV",away
